#{"t_start": 1641163817.090802, "env_id": null}
r,l,t
10.65949,691,6432.511454
5.523155,414,6445.681853
5.937217,454,6459.592838
1.326096,189,6465.746459
3.109971,286,6474.850688
3.673868,323,6485.049387
0.670577,166,6490.399773
4.337882,358,6501.723823
0.996002,206,6508.393898
8.781239,659,6529.128731
2.116527,317,6539.267107
3.397883,321,6549.3871
-0.725075,82,6552.207294
1.214791,238,6559.815621
0.745458,247,6567.785971
-0.750085,93,6570.954777
9.785407,896,6598.571753
6.067542,513,6614.570635
0.268823,235,6622.030389
4.454329,488,6637.577615
10.370669,1001,6668.657072
14.655707,1001,6698.781636
15.358392,1001,6729.677677
20.200688,1001,6760.783808
20.599803,1001,6792.210508
19.898056,1001,6823.339443
20.048931,1001,6854.614394
20.042546,1001,6885.886311
15.799724,1001,6916.982223
-2.011224,78,6919.791653
-2.166427,59,6921.993132
-2.188729,83,6924.860516
12.669903,817,6950.595506
-2.094522,79,6953.364841
-1.825608,80,6956.162525
17.131855,1001,6986.950967
-2.218555,101,6990.434043
-2.350258,83,6993.411682
-2.108805,87,6996.385957
-2.098988,89,6999.537956
-2.238676,72,7002.087647
-2.288784,88,7005.154857
-2.103518,55,7007.16574
-2.11356,85,7010.093876
-2.261443,113,7013.984225
-2.078112,75,7016.621842
-2.178361,60,7018.770123
-2.240005,61,7020.996007
-2.17931,52,7022.930055
-2.052451,46,7024.733026
-2.112659,45,7026.453366
-2.232577,62,7028.681176
-2.121959,68,7031.134997
-2.016617,61,7033.310754
-1.964726,63,7035.557421
-1.935968,32,7036.848986
-1.892596,60,7039.353054
-2.019028,43,7041.034483
-1.881653,48,7042.782753
-1.793056,68,7045.23691
-1.892427,54,7047.226005
-1.84552,61,7049.416939
-1.770026,77,7052.187753
-1.716801,70,7054.654032
-1.455954,86,7057.656082
-1.696562,56,7059.715387
-1.76498,57,7061.806436
-1.762528,59,7063.933531
-1.696752,48,7065.717873
-1.594096,55,7067.742644
-1.688565,53,7069.741791
-1.773835,49,7071.62968
-1.592819,60,7073.809634
-0.405627,131,7078.319203
-0.618709,333,7088.621348
-2.095168,18,7089.524736
-0.990539,729,7113.245518
-2.032948,20,7114.207889
-1.967342,21,7115.172137
-1.972091,21,7116.135916
-1.362244,111,7119.904913
-1.391215,55,7121.890611
-1.308672,66,7124.289585
-1.459764,52,7126.224559
-1.615762,86,7129.293668
-2.037753,20,7130.218643
-2.015564,20,7131.128427
-0.818845,109,7134.874544
-1.232204,81,7137.704203
-0.72798,87,7140.747749
-1.178095,74,7143.395592
-1.893186,23,7144.440468
-1.919447,23,7145.475069
-1.765762,45,7147.232557
-1.885562,25,7148.323453
-1.301564,76,7151.032409
-1.417763,61,7153.224892
-0.986059,92,7156.445358
-1.911827,25,7157.558194
-0.902107,106,7161.132674
-0.456251,123,7165.166148
-1.007475,96,7168.427192
-1.178625,112,7172.220866
-0.219574,114,7176.044881
-0.944169,121,7180.111994
-0.835224,68,7182.52082
-0.05123,112,7186.271059
-0.855236,69,7188.719913
-0.763772,74,7191.256817
-0.680365,76,7193.934693
-0.691001,76,7196.565796
0.141426,120,7200.580483
-0.319901,97,7203.848749
-0.844087,68,7206.295253
6.029834,431,7219.779346
-0.24186,136,7224.303121
-0.620729,92,7227.441231
2.00662,226,7234.753091
-0.693358,96,7238.011157
-1.155973,74,7240.5796
-1.399102,68,7243.029315
-1.380403,77,7245.699567
-0.900311,87,7248.706276
0.477087,152,7253.701803
-1.125672,75,7256.29118
-0.948333,83,7259.170563
-0.429082,102,7262.635565
-0.122483,119,7266.621168
-0.378544,120,7270.604133
0.181464,143,7275.265079
-0.047535,133,7279.480364
12.897788,582,7297.844888
-0.356134,120,7301.784391
-0.230669,182,7307.762402
0.130984,177,7313.588622
-0.4072,139,7318.158918
6.914681,578,7336.426195
15.389557,1001,7367.799477
8.329369,1001,7398.978545
5.828037,1001,7430.744702
-0.883473,757,7454.549864
4.632719,1001,7485.961508
7.544051,1001,7517.209544
6.906523,1001,7549.276359
4.093952,1001,7580.996829
-0.626102,216,7588.034347
-0.532663,298,7597.704574
-1.238161,321,7607.934592
-0.313384,359,7619.338472
-0.94231,267,7627.999971
1.324178,1001,7659.381579
1.981254,1001,7690.898693
0.866716,1001,7721.80405
1.320781,978,7752.791276
2.878951,526,7769.627262
-0.041686,259,7778.15458
2.589014,1001,7809.911221
6.656909,1001,7841.399169
18.626174,1001,7872.924642
13.563971,1001,7904.488532
14.763702,1001,7936.362053
6.041726,1001,7968.097646
20.632555,1001,7999.935394
20.57771,1001,8033.225569
19.656075,1001,8065.433653
19.130113,1001,8096.283271
15.027679,1001,8128.184361
-0.458674,93,8131.386519
14.093198,1001,8164.803102
19.107924,1001,8196.587202
15.21084,1001,8228.630334
21.269764,1001,8260.383134
12.431311,820,8286.723976
18.148686,1001,8321.010937
18.408902,1001,8353.14999
7.777201,512,8369.734127
21.402322,1001,8402.032073
21.180947,1001,8434.175205
11.20343,730,8456.896888
14.546866,669,8478.786232
5.503767,415,8492.333143
3.767663,310,8502.562388
6.359929,541,8520.122791
19.175839,1001,8552.418506
15.711755,1001,8584.984721
21.226638,1001,8616.863034
20.607644,1001,8649.254559
3.053566,310,8659.516191
20.85295,1001,8691.956894
21.317374,1001,8725.595437
21.357549,1001,8757.649858
18.483312,1001,8790.145993
21.119267,1001,8822.781972
21.286589,1001,8855.584717
3.988819,328,8866.845313
21.30713,1001,8900.234125
2.595035,275,8909.533338
21.266291,1001,8942.419314
21.202508,1001,8975.348288
21.373981,1001,9008.158208
21.116152,1001,9040.279268
21.12962,1001,9073.410142
21.384813,1001,9106.307798
20.999135,1001,9139.651512
21.405024,1001,9172.52331
11.681899,530,9190.114191
21.339857,1001,9223.050415
21.122352,1001,9255.762985
21.388344,1001,9288.626049
19.506073,1001,9321.447835
21.137968,1001,9354.314185
6.770232,469,9369.801184
1.337155,244,9377.645556
-0.624634,110,9381.603848
1.867296,282,9391.206536
1.116252,237,9399.189537
2.873989,264,9408.159171
-0.738826,114,9412.198073
-0.695205,147,9417.149632
-0.597472,162,9422.793923
5.700115,558,9441.664227
0.256934,137,9446.502661
6.588886,601,9466.582175
7.330303,771,9492.044489
