#{"t_start": 1639702244.99566, "env_id": null}
r,l,t
106.333426,1001,7092.498981
108.401227,1001,7100.530038
107.704356,1001,7108.61298
106.247842,1001,7116.678446
108.070105,1001,7125.66472
106.877096,1001,7133.63553
107.352951,1001,7141.71983
107.771359,1001,7149.679484
105.588446,1001,7158.687063
107.797241,1001,7166.797182
104.086368,1001,7174.73294
107.064261,1001,7182.679251
103.720772,1001,7191.761749
106.936457,1001,7199.797323
106.64234,1001,7207.800206
1.522326,90,7208.792326
107.662969,1001,7216.910645
106.142867,1001,7225.955848
107.218142,1001,7233.992301
104.926423,1001,7242.01102
105.623271,1001,7250.04057
105.44983,1001,7259.055491
107.234222,1001,7267.061449
107.653247,1001,7275.103374
108.899319,1001,7283.04136
105.622895,1001,7292.196242
109.136446,1001,7300.200397
104.248591,1001,7308.319257
78.71201,763,7314.540819
105.528407,1001,7323.705334
105.596408,1001,7331.622121
107.687322,1001,7339.686191
104.89431,1001,7347.794142
109.224582,1001,7355.818698
105.616439,1001,7364.696595
108.969875,1001,7372.709125
106.062864,1001,7380.707648
107.614757,1001,7388.705543
105.5369,1001,7397.751818
106.984502,1001,7405.687938
108.788707,1001,7413.737029
108.230652,1001,7421.868659
108.510805,1001,7430.788406
108.883455,1001,7438.722883
106.53315,1001,7446.764452
108.966855,1001,7454.897165
108.012496,1001,7463.879726
108.171883,1001,7472.017329
107.950863,1001,7480.003648
105.75223,1001,7488.038747
107.20589,1001,7497.10612
108.163358,1001,7505.069822
107.7429,1001,7513.01261
107.413945,1001,7521.065109
106.967527,1001,7530.052699
108.641588,1001,7537.961969
106.8949,1001,7546.096139
108.598054,1001,7554.157901
107.527823,1001,7563.188676
107.796309,1001,7571.133477
107.183195,1001,7579.243087
105.996192,1001,7587.214669
106.163542,1001,7596.153482
73.580557,697,7601.819712
108.019235,1001,7609.79864
104.368258,1001,7617.841173
40.498899,417,7621.368373
105.736535,1001,7630.357181
109.069361,1001,7638.2775
107.077229,1001,7646.336256
108.080828,1001,7654.494528
107.072672,1001,7663.546405
107.852776,1001,7671.6594
108.197595,1001,7679.790745
105.753566,1001,7687.884201
106.357616,1001,7697.026221
108.316885,1001,7705.215886
107.680322,1001,7713.320055
105.835893,1001,7721.426232
107.93424,1001,7730.601098
108.29424,1001,7738.727775
108.579187,1001,7746.919646
108.071045,1001,7755.036657
107.691667,1001,7764.08304
105.782766,1001,7772.224864
105.507886,1001,7780.385998
105.074544,1001,7788.557144
108.734613,1001,7796.694908
108.860529,1001,7805.827598
106.778494,1001,7814.064387
107.121407,983,7822.003027
108.456245,1001,7830.099213
108.342868,1001,7839.190381
109.326747,1001,7847.28898
107.564282,1001,7855.334261
108.873233,1001,7863.406433
107.42827,1001,7872.380064
101.644539,1001,7880.374097
107.656422,1001,7888.388396
107.279751,1001,7896.335231
106.459253,1001,7905.38009
109.30999,1001,7913.608318
107.004419,1001,7921.722408
99.810976,1001,7929.902675
107.580048,1001,7939.122246
105.575517,1001,7947.289038
105.943923,1001,7955.410562
107.743337,1001,7963.636489
105.459413,1001,7972.783212
106.534656,1001,7980.910524
107.899757,1001,7989.038829
106.369136,1001,7997.067003
106.5879,1001,8006.244079
107.787276,1001,8014.42495
103.450449,1001,8022.614382
108.80082,1001,8030.844082
105.236613,1001,8040.013702
107.205127,1001,8048.21543
107.041048,1001,8056.294485
109.067199,1001,8064.486342
109.010027,1001,8073.607043
108.867767,1001,8081.624841
105.362862,1001,8089.660384
109.693108,1001,8097.5559
108.170442,1001,8106.433281
108.104241,1001,8114.377268
108.673629,1001,8122.359345
108.569963,1001,8130.274221
105.078461,1001,8138.17871
107.458532,1001,8147.207633
108.088129,1001,8155.16192
107.92171,1001,8163.092074
100.760406,1001,8171.097327
106.604178,1001,8181.161828
87.675094,866,8188.077365
108.297043,1001,8196.020941
109.079584,1001,8203.954579
107.503715,1001,8212.876624
107.447531,1001,8221.0205
106.785583,1001,8228.98285
107.929362,1001,8236.948194
109.035718,1001,8245.948081
107.684333,1001,8253.865487
109.110332,1001,8261.706798
105.219965,1001,8269.696846
105.27472,1001,8278.726447
108.741043,1001,8286.813881
107.187692,1001,8295.091782
103.935759,1001,8303.266315
106.377557,1001,8312.36416
76.713601,733,8318.397306
106.866706,1001,8326.660045
107.852442,1001,8334.87902
106.812506,1001,8343.93555
108.764503,1001,8352.215957
68.289709,669,8357.641638
107.575738,1001,8365.645741
109.237288,1001,8373.728545
107.53704,1001,8382.625896
108.84638,1001,8390.666854
107.96041,1001,8398.726044
109.653603,1001,8406.738126
