#{"t_start": 1639671910.8962977, "env_id": null}
r,l,t
77.226411,821,7554.536301
77.468623,810,7563.957958
18.89368,237,7566.64278
29.094485,340,7570.306868
79.026158,788,7578.283787
46.84836,545,7583.861317
78.725656,814,7592.370204
78.839617,782,7600.327129
77.42266,826,7609.681044
78.535031,776,7617.432888
77.244254,776,7625.192385
78.044937,790,7633.149002
46.274892,470,7638.009833
77.819053,803,7647.537269
78.49498,782,7655.628962
78.336591,765,7663.446245
78.145447,763,7671.067659
77.212516,771,7679.359757
78.021842,787,7687.341364
77.688427,800,7696.774722
77.13658,768,7704.614982
78.174997,758,7712.234078
77.469402,796,7720.543291
55.427913,562,7726.576459
78.179617,792,7736.342159
78.414388,771,7744.525071
77.613628,793,7752.863038
78.465624,788,7760.622698
77.972534,772,7768.302158
77.167602,820,7777.895783
78.470176,743,7785.385221
77.756851,764,7793.016262
77.367912,790,7801.050641
77.725444,792,7808.906466
78.369885,737,7816.335713
33.422454,351,7821.355343
78.224876,734,7828.767652
78.958126,774,7836.440039
77.765532,809,7844.516489
78.610135,783,7852.428658
78.15009,770,7860.260605
78.819844,791,7869.394081
79.127987,777,7877.26674
78.214427,747,7885.072407
78.050555,757,7892.834119
78.256355,757,7900.542381
77.2653,770,7909.694514
76.696248,794,7917.764484
78.528918,757,7925.511622
77.223408,797,7933.719954
79.314209,758,7941.469187
78.004459,739,7950.348466
77.491018,798,7958.245007
78.523381,839,7966.662341
78.464891,766,7974.294505
10.469178,184,7976.360199
77.940131,749,7983.745999
78.66484,772,7992.87963
78.142261,762,8000.80189
78.636775,750,8008.558597
78.529419,742,8016.147886
77.884678,750,8023.761701
79.21425,784,8031.780884
79.781512,745,8041.503642
78.34659,743,8048.975626
78.980329,740,8056.382817
78.101828,753,8063.833863
78.439042,734,8071.361922
78.096313,801,8080.593755
77.647888,759,8088.285986
77.789508,748,8095.920521
78.390806,720,8103.547058
77.384023,775,8111.587177
79.171532,786,8119.392528
77.326275,749,8128.079544
77.481035,765,8135.79493
78.909895,756,8143.437078
77.698519,763,8151.15961
78.545632,771,8159.400932
78.208392,752,8168.162585
79.552628,722,8176.237656
78.890425,802,8185.822862
79.261626,762,8193.591189
78.1986,713,8200.681132
78.221686,714,8209.283854
78.318963,759,8217.039379
78.576911,771,8225.119311
78.29475,725,8232.639577
78.131582,760,8240.418879
78.371116,736,8248.252621
77.772701,762,8257.609119
23.973567,294,8260.96795
78.586368,732,8268.816276
77.877017,764,8277.174064
76.771086,741,8285.90176
78.639586,738,8294.583705
76.893615,757,8305.006686
77.425558,727,8313.523244
78.225418,709,8321.867604
17.978832,227,8324.746935
79.2073,768,8333.222916
79.498286,744,8340.960505
57.694486,546,8348.071899
78.798535,747,8355.90919
78.11762,728,8363.4991
78.050841,732,8370.899835
77.127383,739,8378.364605
78.177178,757,8385.894247
13.604332,180,8387.931715
77.093855,756,8396.751115
77.899852,732,8404.172455
78.100224,691,8411.173615
76.848511,736,8418.584449
78.840975,721,8426.237902
77.848175,720,8434.965479
79.302178,707,8443.116757
78.014546,724,8450.527096
78.875181,727,8457.833105
39.777102,399,8461.911316
78.031991,720,8469.125397
78.025589,715,8476.350068
78.961719,731,8484.971197
77.232782,752,8493.329581
79.666084,741,8501.959059
76.797058,676,8509.11823
40.226858,386,8513.056043
7.232972,119,8514.555918
78.948733,709,8521.857895
77.555573,681,8530.131193
78.195319,724,8537.464663
78.602767,687,8544.512788
78.489221,728,8551.852163
77.478958,726,8559.260549
76.946237,752,8568.196737
79.575978,680,8575.115152
57.457449,521,8580.684666
77.808704,724,8587.997092
79.500467,704,8595.051113
45.452537,452,8599.784225
77.801387,701,8606.904112
78.882192,726,8615.440804
78.559529,707,8622.696609
78.754927,707,8630.040781
77.651546,686,8636.933842
78.995366,728,8644.332126
77.939272,715,8652.677257
77.837064,743,8661.59012
79.299293,722,8681.78565
77.288023,719,8713.040202
76.843588,722,8721.877666
78.577201,689,8728.81248
78.490281,699,8737.174279
78.168678,707,8744.354762
77.561674,740,8751.807179
13.574029,193,8753.974879
76.872156,696,8760.935075
78.429522,675,8767.719525
78.183904,716,8774.953686
78.22985,731,8783.588673
78.729255,715,8790.934157
11.472835,160,8792.812136
77.436547,699,8799.957538
46.564789,466,8805.122238
78.329788,674,8814.000021
45.833787,447,8818.977517
78.587592,732,8827.909858
79.121549,714,8835.407599
77.549045,696,8845.426944
77.436602,686,8852.931943
77.472544,702,8861.683297
79.130047,731,8870.111051
78.359194,683,8879.294257
77.859844,721,8889.634541
15.490077,204,8893.07868
76.506585,786,8903.786048
78.093458,675,8911.514583
78.374892,730,8923.502356
69.706404,621,8933.833994
62.543769,550,8940.557422
79.332087,753,8949.819392
14.310443,182,8952.742913
77.992153,697,8963.499002
78.470869,688,8974.224646
78.378075,740,8982.575271
78.919432,703,8992.248692
78.420637,685,9000.457143
78.499207,715,9009.187711
78.334585,696,9017.416957
78.159007,716,9025.823897
13.914326,178,9027.944213
79.126293,680,9035.281301
79.085188,685,9044.410898
79.755553,712,9052.372818
79.148906,687,9060.008198
68.747571,622,9066.859631
78.423764,709,9074.579389
78.944814,669,9081.907318
78.63252,686,9090.651257
78.815597,715,9098.631421
78.873658,699,9106.394206
77.431482,713,9114.177599
79.026807,696,9122.098179
78.701841,718,9131.155103
78.22479,676,9138.622384
79.133613,713,9146.650486
76.802699,701,9154.130835
78.239916,705,9161.835585
78.370833,730,9169.995131
78.716853,741,9179.484627
77.731464,704,9187.233005
78.335163,697,9194.717556
77.877043,701,9202.455969
41.866624,425,9207.114609
78.249851,672,9214.393628
78.858448,703,9223.114899
78.468388,720,9230.93617
78.455227,699,9238.951556
78.046955,693,9246.702869
78.045363,689,9254.216548
78.304144,668,9261.514206
79.174034,721,9270.667103
77.864013,697,9278.510099
77.838611,709,9286.222211
79.647516,688,9293.447803
76.807062,652,9300.633578
51.720103,465,9306.288054
78.913224,674,9314.133398
77.977196,692,9323.349376
77.469305,705,9331.144392
78.860141,668,9338.420751
78.694831,722,9347.772524
78.927794,692,9356.923545
78.961189,686,9365.373681
78.64766,654,9375.377608
78.463014,737,9385.543015
21.029374,248,9389.477649
78.196016,720,9400.089725
77.597804,699,9408.722338
79.436132,677,9417.163059
78.617495,692,9427.659691
78.39104,663,9437.361551
78.922226,694,9446.287077
79.035718,695,9455.211209
78.483073,658,9463.592122
78.527829,696,9471.984971
78.064169,680,9482.058793
78.478096,693,9490.491692
78.53121,674,9498.523522
78.38574,676,9507.446166
78.865598,675,9516.051536
78.316451,696,9525.540478
78.524496,664,9534.736358
78.307897,686,9542.815422
78.198253,691,9551.140121
79.550295,653,9559.669404
79.002641,686,9568.149779
79.740838,663,9576.119596
79.48167,714,9588.277665
78.523036,665,9598.159429
78.801357,680,9611.676152
78.816185,654,9646.001388
79.284956,693,9672.592093
78.050074,665,9683.421371
78.532839,725,9700.509122
78.395882,652,9711.954168
77.735098,660,9723.383335
23.681304,253,9727.957522
78.393123,681,9738.709402
78.961852,687,9750.203597
78.450747,697,9760.810345
77.641796,702,9771.543513
35.07706,348,9776.302522
78.628458,695,9786.113017
78.069215,699,9797.632424
77.107485,706,9809.044076
78.730881,685,9821.739313
78.439446,677,9835.162066
79.076476,699,9845.123812
78.593767,692,9855.097738
77.873082,661,9862.346048
67.497321,594,9868.858757
78.180494,657,9876.537264
77.664107,657,9883.637597
78.142885,671,9889.921508
78.389714,655,9897.187829
79.64483,654,9903.398199
78.522959,701,9909.608012
73.077326,620,9915.174807
78.615605,701,9921.495565
76.497511,656,9928.679093
78.158423,672,9934.75899
78.323938,670,9940.52533
79.258688,629,9946.285085
79.322253,672,9952.325002
77.410589,680,9958.263619
79.038732,701,9967.427326
78.875894,656,9974.777914
78.416386,698,9981.207386
79.707639,628,9988.850708
78.8313,656,9996.574116
78.319997,619,10003.776124
78.052594,669,10012.418185
76.710532,651,10019.906833
77.482089,692,10027.390165
78.651545,686,10035.998766
77.098473,656,10043.50339
42.843951,392,10048.54304
78.002873,646,10057.53326
78.479201,653,10065.161001
79.366288,639,10073.377577
79.195473,640,10081.713799
79.502356,672,10089.168849
79.380643,639,10097.286179
78.467202,652,10104.578557
78.337523,675,10111.798651
79.133634,664,10117.704295
80.564996,673,10123.972897
80.025975,649,10129.88203
78.515118,671,10135.821379
55.549113,461,10140.243819
78.484872,666,10147.282396
77.298766,699,10153.857745
78.15838,661,10159.883873
79.792707,649,10166.40008
80.143375,658,10172.420844
78.596343,644,10178.608686
79.024842,650,10185.680891
