#{"t_start": 1639498761.9456189, "env_id": null}
r,l,t
114.55098,1001,5200.262216
114.813637,1001,5208.377627
114.081359,1001,5216.393133
114.870704,1001,5225.503673
114.79836,1001,5233.657374
113.896521,1001,5241.668598
114.741786,1001,5249.761864
114.879933,1001,5259.062653
114.046574,1001,5267.231234
113.338204,1001,5275.460629
114.845547,1001,5283.561967
111.490622,1001,5292.707124
113.557565,1001,5300.701417
113.121419,1001,5308.763429
114.344442,1001,5316.929055
114.346329,1001,5326.554579
113.495399,1001,5334.932837
115.13283,1001,5342.932857
115.465272,1001,5350.874083
113.512672,1001,5359.649573
114.328105,1001,5367.627431
114.828627,1001,5375.449743
112.824107,1001,5383.325488
115.509918,1001,5392.32915
114.217238,1001,5400.203826
114.555798,1001,5408.052543
113.481228,1001,5415.98975
114.833425,1001,5423.844485
113.40161,1001,5432.744108
114.148456,1001,5440.741812
113.638255,1001,5448.56624
113.251828,1001,5456.438087
115.222891,1001,5465.351831
55.133365,495,5469.408453
114.554491,1001,5477.321883
114.15363,1001,5485.181122
114.317154,1001,5494.153873
112.856719,1001,5502.016961
115.11859,1001,5509.871207
114.508625,1001,5519.01605
114.332526,1001,5528.117955
114.9448,1001,5536.090707
113.299155,1001,5544.077981
114.748112,1001,5552.127257
113.967085,1001,5561.139579
114.184586,1001,5569.19557
114.809914,1001,5577.127239
114.865295,1001,5585.086254
114.438223,1001,5593.149513
114.742233,1001,5602.254627
115.270074,1001,5610.276298
113.679102,1001,5618.735515
113.9031,1001,5639.076984
115.001193,1001,5679.39109
115.283043,1001,5696.921811
114.002744,1001,5705.062264
115.238582,1001,5713.272875
28.515904,292,5716.925801
113.782373,1001,5725.373668
