#{"t_start": 1639845113.0171168, "env_id": null}
r,l,t
40.103032,1001,6267.9782
40.290429,1001,6276.193986
39.91389,1001,6284.573097
40.056809,1001,6294.587843
39.862465,1001,6302.804988
40.02422,1001,6311.036224
40.149613,1001,6319.63506
40.124819,1001,6328.821657
39.913042,1001,6336.926103
40.293393,1001,6345.021741
40.177822,1001,6353.132801
40.119542,1001,6362.370213
40.006514,1001,6370.548208
40.038929,1001,6378.761774
40.266273,1001,6386.970244
39.877315,1001,6396.106979
40.259702,1001,6404.262201
40.382509,1001,6412.343729
40.115547,1001,6420.471912
40.540831,1001,6428.801407
40.288849,1001,6438.012757
40.339818,1001,6446.043523
40.113196,1001,6454.274947
40.309793,1001,6462.402703
40.107738,1001,6471.579233
40.119395,1001,6479.695304
39.896219,1001,6487.755816
40.006063,1001,6495.969616
40.349433,1001,6505.276265
40.538405,1001,6513.409602
40.236974,1001,6521.465624
40.502365,1001,6529.61017
40.406808,1001,6539.191194
40.137238,1001,6548.123266
40.266174,1001,6556.318773
40.543884,1001,6564.564143
40.507428,1001,6574.837878
40.106698,1001,6583.146377
40.556821,1001,6591.229157
40.124088,1001,6599.429355
40.158679,1001,6608.62815
40.207827,1001,6616.876102
40.391735,1001,6625.023192
40.409071,1001,6633.308992
40.116098,1001,6642.494073
40.182556,1001,6650.573536
40.272519,1001,6658.756056
40.331245,1001,6666.873177
40.541831,1001,6675.946638
40.680934,1001,6684.127043
40.353873,1001,6692.286065
40.160427,1001,6700.401613
39.997384,1001,6709.650002
40.421926,1001,6717.856138
40.503192,1001,6726.090743
40.379518,1001,6734.344494
40.322152,1001,6743.508236
39.709071,1001,6751.599731
39.682174,1001,6759.799065
40.380396,1001,6767.914242
40.141701,1001,6777.048208
40.419974,1001,6785.238815
40.210278,1001,6794.03711
39.862887,1001,6802.759409
40.583931,1001,6810.931324
40.258821,1001,6820.193186
40.160021,1001,6828.947506
40.440772,1001,6837.194792
40.313559,1001,6845.297603
40.55036,1001,6854.427711
40.635071,1001,6862.659062
40.480158,1001,6870.809902
40.103004,1001,6878.925342
40.444432,1001,6888.13889
40.1617,1001,6896.240702
40.490074,1001,6904.410285
40.449158,1001,6912.60106
40.292884,1001,6921.767932
39.649675,1001,6929.915462
40.321524,1001,6938.098348
40.023696,1001,6946.255779
40.340441,1001,6955.406429
